product_id,platform,keyword,title,price,original_price,shop_name,brand,model,url,image_url,comment_count,good_count,general_count,poor_count,good_rate,general_rate,poor_rate,sales_text
tb_995887027825767,taobao,电燃灶,贵帝好太太气电两用燃气灶双灶家用台式一体一气一电陶磁炉煤气灶,298.0,,5年老店好太太悦家厨电店旺旺在线,好太太,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVgG7R2wf9p6uC7LszCmDT6fdzp6V3VL8KcYqdFkbWDZS&spm=a21n57.1.item.17,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2211165760956/O1CN014dMTgz1IvtlasU3Iq_!!2211165760956.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_977540681728230,taobao,电火灶商用,爆炒电炉子家用商用实验炉做饭电炉灶3000瓦电炉可调温丝炉炒菜炉,85.0,,9年老店双喜灶具旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLfrDi6vLKQLspFxz4tWpjt3iNHJ6LV8ENjyH4WPLNcEw&spm=a21n57.1.item.27,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2890068636/O1CN01bZIAA72DfLLB4hFqJ_!!2890068636.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_353419176089648,taobao,电火灶商用,念家好太太凹面电陶炉商用家用3500W大功率多功能猛火爆炒菜锅灶,231.0,,念家好太太旗舰店旺旺在线,好太太,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWKCvjgo7TKjUJwyQLmbvCfJruJiSH4Gmqp4B62XfpBRcK&spm=a21n57.1.item.41,https://gw.alicdn.com/imgextra/O1CN01F2KHFJ22t7fZ8V5HL_!!4611686018427384137-0-item_pic.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_998115959460754,taobao,电火灶商用,冰仕特商用大功率电磁炉15KW饭店灶台大型牛羊肉汤食堂电大锅灶,894.88,,10年老店冰仕特电器旗舰店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQ8vmfHFfXGKNUn65P42Y3aj5nuFRnthCYK9T4HsBugyp&spm=a21n57.1.item.10,https://gw.alicdn.com/imgextra/O1CN011DogLa1joZ4d61pH1_!!2809664595-0-picasso.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_290074562415663,taobao,电火灶双灶,万利达4500W猛火智能双灶家用台式大功率双头电磁电陶炉灶嵌入式,358.0,,广东万利达电器直销店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWTY8oPC98thxMTiUc33vMsFzXDqHedSvTDdt7878KUUDL&spm=a21n57.1.item.35,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1762397102/O1CN01HcMqNe22Klvyqznvs_!!1762397102.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_276764783885907,taobao,电火灶双灶,夏新嵌入式电磁炉双灶家用电陶炉凹面3500w大功率爆炒双头电灶台,348.0,,夏新科芯专卖店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWaaAVEHkUXZcKLBXYczjxybXVWVqhh9seP8HLis68apML&spm=a21n57.1.item.38,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2220115281442/O1CN01TBTlEK1MWUCYURJEw_!!4611686018427381282-0-item_pic.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_383840216521056,taobao,电火灶双灶,贵帝好太太气电两用燃气灶双灶家用一体一气一电磁陶炉煤气灶猛火,298.0,,6年老店贵帝好太太高端电器店旺旺在线,好太太,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWX2hh9uLzsHSWDZoMjkoudhBZNPbNfELHha9NpbG7WBve&spm=a21n57.1.item.39,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2206609311983/O1CN017uRxwS1QWGWgT02DA_!!2206609311983.jpg_580x580q90.jpg,100,0,0,0,,,,100+人付款
tb_483021985114668,taobao,电燃灶,煤气灶家用液化气炉熄保电子打火猛火灶台式天然气节能燃气灶单灶,118.0,,燃鑫电器旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZfRdZA1UeM2GBwuAxVymMzzmUaAd5zWnPA1QoHherYez&spm=a21n57.1.item.45,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2212672729807/O1CN01vFirbG2MJfMjC1dFg_!!2212672729807.jpg_580x580q90.jpg,82,0,0,0,,,,82人付款
tb_695215944662944,taobao,电火灶商用,5000钛晶凹面电陶炉大功率不挑锅家用商用多功能电磁炉节能猛火灶,76.31,,疑柔甄选旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWTYzi5VedcShG8qwEiTFar29qj91G1fxsQZJGCftR4CXT&spm=a21n57.1.item.25,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2221017506519/O1CN0130Dm7U1y1l4C4j0od_!!4611686018427380439-0-item_pic.jpg_580x580q90.jpg,82,0,0,0,,,,82人付款
tb_994205728604530,taobao,电火灶家用,威力家用凹面电陶炉大功率火锅炒菜锅一体煎烤煮茶电火灶电磁炉,122.45,,回头客400万国货严选旗舰旺旺在线,威力,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZ36oThiMp7jhMrT8xNgJqXo4nYC38iBN3H6vD3dkDDXc&spm=a21n57.1.item.17,https://gw.alicdn.com/imgextra/O1CN01f2juAJ1GByqFP9RXd_!!2217254400585-0-C2M.jpg_580x580q90.jpg,79,0,0,0,,,,79人付款
10101011061179,jd,电火灶 商用,华火电燃灶电火灶电焰灶喷火灶猛火灶插电生火无需燃料新能源2500W灶具 幻彩蓝,2880.0,0.0,华火旗舰店,华火,,https://item.jd.com/10101011061179.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/157735/31/48174/31034/66f76b93F170cbc72/da0b0a6db7f17770.jpg.avif,75,0,0,0,100.0,0.0,0.0,75条评价100%好评
10212000914552,jd,电火灶 家用,华火电火灶电燃灶电焰灶电陶炉组合灶家用炖煮爆炒大火力温度高台嵌两用 墨玉黑（全新升级台嵌两用） 3500瓦,3980.0,4381.0,华火厨电旗舰店,华火,,https://item.jd.com/10212000914552.html,https://img12.360buyimg.com/n2/s480x480_jfs/t1/390323/7/15067/144726/6985825eFeb966d0c/00833203202e1994.jpg.avif,72,0,0,0,100.0,0.0,0.0,72条评价100%好评
tb_web_0001,taobao,电火灶,华火2026新款双灶电火灶台嵌两用6000瓦家用电生明火灶智能电燃灶,2399.0,3980.0,华火新能源专卖店,华火,,https://tao.hooos.com/goods_VrNVeeni6twv8zqxaYf2kbUvtV-yz622osApPXngQPu4.html,,70,0,0,0,0.0,,,月销70
tb_597336265243549,taobao,电火灶商用,商用电磁炉5000w家用平凹面大功率猛火电炒锅饭店食堂烧水电磁灶,240.0,,厨溪中国商用电器旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWajvb2WDwLrJBWwSbXaHeFmjJWXKa8vuRN9SWuMT5FVjv&spm=a21n57.1.item.20,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2221320614291/O1CN017TXLe71hZKd2GU7vw_!!2221320614291.jpg_580x580q90.jpg,70,0,0,0,,,,70人付款
tb_758325314597461,taobao,电火灶双灶,双头电陶炉电磁炉双灶台式嵌入式家用智能大功率烧水爆炒多功能,293.67,,10年老店普天乐电器旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWJxYE44KLb8vgKbeHHNf4GrEvvGiN2adNZmj5SLyiC1SW&spm=a21n57.1.item.44,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2552502452/O1CN01hf8flN1Tz4GVtdzIl_!!2552502452.jpg_580x580q90.jpg,70,0,0,0,,,,70人付款
10140886729208,jd,电火灶,华火电火灶电生明火2500W防水电焰灶台式电燃加热大火大功率公寓 星空黑,2880.0,3180.0,华火厨电旗舰店,华火,,https://item.jd.com/10140886729208.html,https://img13.360buyimg.com/n2/s480x480_jfs/t1/262092/37/29400/32198/67ca5e22F4a671e3c/9ebe5e91fbe2a441.jpg.avif,66,1,0,0,100.0,0.0,0.0,66条评价1200+人种草
10140886827012,jd,电焰灶,华火电火灶电生明火2500W防水电焰灶台式电燃加热大火大功率公寓 粉红色,2880.0,3180.0,华火厨电旗舰店,华火,,https://item.jd.com/10140886827012.html,https://img12.360buyimg.com/n2/s480x480_jfs/t1/254707/27/30427/37754/67ca5e25F7f25619a/11f009dd2d5569ba.jpg.avif,66,0,0,0,100.0,0.0,0.0,66条评价100%好评
tb_web_0015,taobao,电火灶,华火台嵌两用钢化玻璃电生明火灶电焰灶,2880.0,3280.0,华火华焰天下专卖店,华火,,,,65,0,0,0,0.0,,,已售65
tb_388959701027218,taobao,电火灶双灶,家用气电两用燃气灶煤气灶天然气液化气嵌入式猛火双灶电磁炉一体,418.67,,欢来电器专营店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWK2coB1pvfwdVhKfa5zpGiNqCu8p353qDK7bg1LEKoZoK&spm=a21n57.1.item.21,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2219200931749/O1CN01nq9pY91On5pY3ZKHV_!!4611686018427381669-0-item_pic.jpg_580x580q90.jpg,65,0,0,0,,,,65人付款
tb_266733923918488,taobao,电燃灶,煤气灶单灶家用气电两用燃气灶气电一体灶一气一电煤气灶可翻,421.6,,夏夏的优选店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQ4BBQ7NJ48tagjXDfL8bxJu57rPxKj6gE6Y6i6XPgr55&spm=a21n57.1.item.9,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2216654816625/O1CN01cvRHOH1yoIyJqwqce_!!2216654816625.jpg_580x580q90.jpg,60,0,0,0,,,,60人付款
10209453821199,jd,电火灶,华火新能源26年新款u7升级款电火焰灶单灶插电即用出明火电燃灶厨房电焰灶 u7升级款 u7por带液晶显示屏+365天只换不修,2496.0,3996.0,,华火,,https://item.jd.com/10209453821199.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/465493/24/10919/322166/6a43185dF2f3d8403/00835a05a0a2b16b.jpg.avif,59,0,0,0,0.0,0.0,0.0,
tb_478138757451211,taobao,电火灶,元利牌大功率电炉灶爆炒火锅煲汤可调温定时商用电热丝高温不挑锅,214.62,,14年老店鱼塘小木屋油茶坊旺旺在线,元利,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWKDcUKXW23WDg5eYogZ9MERrCR4hzXcMJxX9x6nEmuEWu&spm=a21n57.1.item.43,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/762327205/O1CN01nMjyP7235wRvviUj4_!!762327205.jpg_580x580q90.jpg,59,0,0,0,,,,59人付款
tb_58688443949776,taobao,电火灶商用,凹面商用电磁灶双头大功率15KW电炒炉酒店餐厅饭店食堂专用电灶台,1349.0,,11年老店政天旗舰店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLMkMjrYcUv15xnTX8xCH6irrNKe1Wx4sQNVkPq4mUEd8&spm=a21n57.1.item.5,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2454033535/O1CN01JkVTsY1bz5EgitFrj_!!4611686018427384959-0-item_pic.jpg_580x580q90.jpg,59,0,0,0,,,,59人付款
10129126519035,jd,电火灶 双灶,国爱电火灶电生明火家用大功率电陶炉一体灶双灶组合安全台嵌式电燃灶 黑色,3245.0,3320.0,,国爱,,https://item.jd.com/10129126519035.html,https://img10.360buyimg.com/n2/s480x480_jfs/t1/384592/35/7131/97638/695d27b2Fe4cc8851/2ffe5226c063fe3a.jpg.avif,58,0,0,0,0.0,0.0,0.0,58条评价300+人种草
10224944526587,jd,电火灶,华火电火灶2026新款电火灶家用电燃灶电焰灶纯电生明火大火大功率台式灶 尊贵黑色（全新台式） 3000w U7基础款,2279.0,2879.0,,华火,,https://item.jd.com/10224944526587.html,https://img12.360buyimg.com/n2/s480x480_jfs/t1/447877/35/7527/219569/6a241a06Ff4f9d660/00835a05a03250f7.jpg.avif,56,100,0,0,100.0,0.0,0.0,56条评价100%好评
10224944526585,jd,电火灶,华火电火灶2026新款电火灶家用电燃灶电焰灶纯电生明火大火大功率台式灶 尊贵黑色（全新台式） 3000w U7PRO（带显示屏和熄火保护）,2379.0,2979.0,,华火,,https://item.jd.com/10224944526585.html,https://img10.360buyimg.com/n2/s480x480_jfs/t1/443526/6/15364/221266/6a2419cfF3431b8dc/00835a05a06e93e9.jpg.avif,56,100,0,0,100.0,0.0,0.0,56条评价100%好评
10224944526588,jd,电焰灶,华火电火灶2026新款电火灶家用电燃灶电焰灶纯电生明火大火大功率台式灶 尊贵黑色（全新台式） 3000w MINI X1,2380.0,2980.0,,华火,,https://item.jd.com/10224944526588.html,https://img13.360buyimg.com/n2/s480x480_jfs/t1/445067/26/14268/80503/6a241a7eF89dd67e9/00835a05a082f4aa.jpg.avif,56,0,0,0,100.0,0.0,0.0,56条评价100%好评
tb_web_0010,taobao,电火灶,华火电火灶U7Pro家用灶台嵌两用电焰灶,2499.0,2899.0,华火新能源专卖店,华火,,,,56,0,0,0,0.0,,,已售56
tb_200597975719479,taobao,电火灶,Haotgista好太太凹面电磁炉炒菜锅一体全套家用3500W电火锅灶商用,319.44,,Haotgista厨卫旗舰店旺旺在线,好太太,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXd6C1ZuxDXazY5UqzyrY56AMrGZkHFd7fjZjRiaiTsqJ&spm=a21n57.1.item.48,https://gw.alicdn.com/imgextra/O1CN01pLziZR1gxmBJxGLR6_!!4611686018427383105-0-item_pic.jpg_580x580q90.jpg,55,0,0,0,,,,55人付款
tb_668873005102083,taobao,电火灶,燚龙电火灶家用无燃气电焰灶猛火台式嵌入式两用节能省电燃灶,1599.0,,凌浩厂家直购店旺旺在线,燚龙,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZhwS8fH8gHH4Cg7KxZBNV1bCTruoGMDc8jccqC8vnQxe&spm=a21n57.1.item.10,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1827598172/O1CN01zKYNYK2AEpnD1NFOM_!!1827598172.jpg_580x580q90.jpg,54,0,0,0,,,,54人付款
tb_953727415644416,taobao,电火灶,植物油炉灶白油液蜡小型家用镶嵌不锈钢文火猛火灶电喷电汽化商用,483.12,,康猛达商用厨具旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWV1vMGPy5qNeHZf8GALSDfc4uhuq5errNKRHrQArgXiwz&spm=a21n57.1.item.25,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2218452814570/O1CN01nTo9Sg1jd7A0Ppk2e_!!2218452814570.jpg_580x580q90.jpg,54,0,0,0,,,,54人付款
10109480106154,jd,电火灶,华火单灶3000W电磁炉电火灶电燃灶电焰灶家用猛火炒菜 旋钮款3000W,3180.0,0.0,华火旗舰店,华火,,https://item.jd.com/10109480106154.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/365617/28/6268/140004/69294255F963c69b5/8354e9aa3f70e1d4.jpg.avif,53,0,0,0,0.0,0.0,0.0,53条评价300+人种草
tb_web_0002,taobao,电火灶,华火电火灶2500W防水电焰灶台式电燃加热大火力热效高插电生明火,2880.0,3290.0,华火华焰天下专卖店,华火,,https://tao.hooos.com/goods_XZ2xkV9IGtXvgqoBootVY9FBtg-Gn755MIqWvAkBWrI9.html,,51,0,0,0,0.0,,,月销51
tb_313810848320295,taobao,电火灶双灶,华火电火灶2026新款电火灶双灶3500W家用电焰灶新型电火灶组合灶,3470.67,,华火授权企业店旺旺在线,华火,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWJLtjtTG4mNvRdVenRpxLTUncXhtjXGCqcMtZTqjjZiZ3&spm=a21n57.1.item.23,https://gw.alicdn.com/imgextra/O1CN01idKcrC27D3O8QAxti_!!2219818987762.jpg_580x580q90.jpg,51,0,0,0,,,,51人付款
tb_web_0024,taobao,电火灶,华火2025款新型家用电火灶明火不用燃气新能源台嵌电焰灶电生明火,2330.0,2380.0,华火新能源专卖店,华火,,https://m.smzdm.com/p/169909701/,,50,0,0,0,0.0,,,月销50+
tb_web_0014,taobao,电火灶,华火电火灶电陶炉新款组合双灶台嵌两用,1999.0,2399.0,华火新能源专卖店,华火,,,,46,0,0,0,0.0,,,已售46
tb_968312142847077,taobao,电燃灶,荣事达燃气灶双灶家用气电两用电磁炉一体台嵌入式气电灶煤气灶头,455.67,,荣事达占超企业店旺旺在线,荣事达,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMriMsmHLf74N9z6CNuxVkSihfaEUVTQmfouTxie9J44o&spm=a21n57.1.item.10,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2220535772017/O1CN01xh07Cb1Qlq0xzmfvd_!!2220535772017.jpg_580x580q90.jpg,46,0,0,0,,,,46人付款
tb_533128561743835,taobao,电火灶商用,厨天下电磁炉家用款大功率3500W炒菜一体灶凹面猛火商用电磁灶台,199.0,,6年老店厨天下旗舰店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWY4sdw6vQ1GbeEnUYoXybWvvi431EBz5P5KoXgAP7wvhr&spm=a21n57.1.item.47,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2206616027589/O1CN01O2niTn25vor6AHM7L_!!4611686018427380165-0-item_pic.jpg_580x580q90.jpg,46,0,0,0,,,,46人付款
tb_643013341451877,taobao,电火灶,华火电火灶2026家用新款双电火灶6000瓦大功率纯电生明火电燃灶,2470.67,,华火新能源电火灶旺旺在线,华火,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMFdgRTZ31Fxt9xLhyzbmbsLXUQSZ6DkiwENQeDhhRkt6&spm=a21n57.1.item.8,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2221895723370/O1CN01L9NEix1alVt4dor8q_!!2221895723370.jpg_580x580q90.jpg,44,0,0,0,,,,44人付款
tb_231513463271899,taobao,电火灶双灶,官方正品好太太嵌入式电磁炉双灶猛火双头炉一凹一平电灶家用双灶,358.0,,haotaitai工厂直供品牌店旺旺在线,好太太,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXFKe6fYxyWxZMdGr7y6KbgZRjmmuMJ8CBnSG3ZovYXbH&spm=a21n57.1.item.41,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2221394539890/O1CN0110qDIm2MvgCx0U69e_!!2221394539890.jpg_580x580q90.jpg,42,0,0,0,,,,42人付款
10211601936303,jd,电火灶,华火电火灶双灶6KW大功率台嵌两用电燃灶厨房商民两用猛火双头炉灶新款 尊贵黑（台嵌两用220V） 6000W,5180.0,5780.0,华火旗舰店,华火,,https://item.jd.com/10211601936303.html,https://img13.360buyimg.com/n2/s480x480_jfs/t1/398621/31/4849/184656/69a13b94F962ee2d9/0083320320ca8872.jpg.avif,41,0,0,0,100.0,0.0,0.0,|700+厨卫达人浏览
tb_856440320083693,taobao,电焰灶,电焰灶明火家用【品质好货】煤气灶双灶头家用燃气双灶猛火天然气,175.41,,简笔社商贸店的小店71旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMcsJJKUK3LYwYMXZh8fYe32PBgLP6x1CQwr1pyFNu3Cf&spm=a21n57.1.item.19,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2206608715995/O1CN01mk5pwI1u9lW7hflnC_!!4611686018427384027-0-item_pic.jpg_580x580q90.jpg,41,0,0,0,,,,41人付款
tb_346199187314673,taobao,电火灶双灶,电火灶2026新款双灶华火6000瓦电火灶纯电明火灶家用电焰灶电燃灶,1989.67,,华火新能源电火灶企业店旺旺在线,华火,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVZQh68YBUGfpvZGxiz6P93JBR1ymY6j8kPN1fZscsHau&spm=a21n57.1.item.7,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2221197884390/O1CN01MmScR31iIfrY8u1Ki_!!2221197884390.jpg_580x580q90.jpg,41,0,0,0,,,,41人付款
10212109266934,jd,电火灶,华火U7升级款 电火焰灶 台式防爆玻璃 3000W大火力 插电出明火 30分钟自动熄火 可视显示屏 u7por——365天只换不修,2495.0,4895.0,,华火,,https://item.jd.com/10212109266934.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/428454/2/788/121476/69ef0fc2F7155c935/0083320320308952.jpg.avif,37,100,0,0,100.0,0.0,0.0,
tb_216148798885914,taobao,电焰灶,威力气电两用燃气灶嵌入式电磁炉一气一电家用电陶炉不锈钢煤气灶,588.67,,威力得宇专卖店旺旺在线,威力,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZo86joJurQNpvevcsTmp521QMN7dB2QaK24dCQcCqd4U&spm=a21n57.1.item.50,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2219549330960/O1CN0171xKui1IxjHps53HU_!!4611686018427383312-0-item_pic.jpg_580x580q90.jpg,37,0,0,0,,,,37人付款
tb_884057063241203,taobao,电火灶双灶,气电两用灶电磁炉煤燃气灶二合一电一气一体式嵌入式家用猛火双灶,592.0,,创上品厨房电器旗舰店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWJRC3iFLoz6ZHSPyqvyKrkriCKEsg4EYosFtohrGLGobB&spm=a21n57.1.item.34,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2220021013819/O1CN01ikKQr31e59hADduzu_!!4611686018427387195-0-item_pic.jpg_580x580q90.jpg,37,0,0,0,,,,37人付款
tb_500801000306858,taobao,电火灶双灶,华火2026款新型家用电火灶电燃组合双灶3500瓦纯电明火灶插电即用,3470.67,,华火新能源专卖店旺旺在线,华火,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWiSeQvsZG2PZo5c4Fwq76i6nHqyHq24CbJckHy2usnDy&spm=a21n57.1.item.19,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2220875184308/O1CN01NpH50k1hh7N7SybgL_!!4611686018427386036-0-item_pic.jpg_580x580q90.jpg,33,0,0,0,,,,33人付款
10213067137315,jd,电火灶,华火新能源双喷火灶插电出明火灶家用电火灶厨房电燃灶商用电焰灶 u10pro 嵌入款-180天只换不修,5175.0,7180.0,,华火,,https://item.jd.com/10213067137315.html,https://img10.360buyimg.com/n2/s480x480_jfs/t1/475050/36/6416/309873/6a4c5655Fdea1bac1/00835a05a0f66763.jpg.avif,31,1,0,0,0.0,0.0,0.0,
10213568321534,jd,电火灶,华火电火灶2026新款纯电明火灶等离子电火炉灶家用3000W不用煤气只用电 升级旗舰款（熄火保护-智能显示-用电记录 ） 质保365天只换不修-十年售后维护,2499.0,0.0,,华火,,https://item.jd.com/10213568321534.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/399588/4/2705/311179/699fe052F13c6ed85/00835dc5dcae7976.jpg.avif,30,0,0,0,100.0,0.0,0.0,
tb_web_0023,taobao,电火灶,华火电火灶电陶炉一体灶双灶组合台嵌两用大火力,4282.0,4680.0,华火新能源专卖店,华火,,https://comment.zol.com.cn/59/10631526_0_0_1.html,,30,0,0,0,0.0,,,已售30+
tb_546227676194523,taobao,电燃灶,气电两用燃气灶台嵌两用凹面电磁炉和燃气灶一体一电一气可定时,409.64,,保禧诚信大家电旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQZrQZwk1QgdFaJyyojseqjCBenaPWWMHBUDNx9v32RdJ&spm=a21n57.1.item.14,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2221296886690/O1CN016k92ua1zI4n99kS6s_!!2221296886690.jpg_580x580q90.jpg,30,0,0,0,,,,30人付款
tb_227359760685277,taobao,电焰灶,星焰户外纯电生火卡式炉便携式等离子电火技术炉具一体式插电即火,1059.67,,星煜电焰旗舰店旺旺在线,星焰,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVc9x53rhW7gaXghHA6KogWXa7tP9RqjJxTWi6wXdXLHC&spm=a21n57.1.item.22,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2219910925553/O1CN01LfIRCy1qtKU25eyat_!!4611686018427383025-2-item_pic.png_580x580q90.jpg,28,0,0,0,,,,28人付款
tb_web_0008,taobao,电火灶,华火2026家用新款双电火灶6000瓦大功率纯电生明火电燃灶,2480.0,2880.0,华火新能源专卖店,华火,,,,27,0,0,0,0.0,,,已售27
tb_333225009977662,taobao,电火灶,电火灶2026新款纯电明火家用新型电火灶公寓商用会所电燃灶电焰灶,2299.67,,星焰电火灶企业店旺旺在线,,,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWRJ5rnA1kh82hg25rda7mCWwYkgSLU3A2pZVfhBSqPLUu&spm=a21n57.1.item.2,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2219172816300/O1CN017VtAGs1wPSMEQuJz0_!!2219172816300.jpg_580x580q90.jpg,27,0,0,0,,,,27人付款
tb_web_0011,taobao,电火灶,华火6KW双灶台嵌两用电燃灶家用电火灶,1999.0,2599.0,华火华焰天下专卖店,华火,,,,26,0,0,0,0.0,,,已售26
10193614699785,jd,电火灶,国爱家用安全电火灶电生明火2500W猛火焰电燃灶嵌入式台式灶单灶 三代单灶（不挑锅具/可颠锅）,3200.0,3900.0,GOAI 国爱官方旗舰店,国爱,,https://item.jd.com/10193614699785.html,https://img10.360buyimg.com/n2/s480x480_jfs/t1/347840/7/15565/82220/68f98de0F64541ba0/ff1a60459a5bb05b.jpg.avif,25,100,0,0,100.0,0.0,0.0,
10210912933811,jd,电火灶,华火电火灶电燃灶电焰灶电陶炉组合灶家用炖煮爆炒大火力温度高台嵌两用 玄武黑（全新台嵌两用） 3500W,3980.0,4380.0,华火厨电旗舰店,华火,,https://item.jd.com/10210912933811.html,https://img11.360buyimg.com/n2/s480x480_jfs/t1/394647/6/4990/107409/6985825eF58f89047/0083320320dbb59f.jpg.avif,23,100,0,0,100.0,0.0,0.0,
tb_web_0013,taobao,电火灶,华火电火灶3500W组合灶双灶电陶炉一体灶,3480.0,3980.0,华火华焰天下专卖店,华火,,,,21,0,0,0,0.0,,,已售21
10216473779863,jd,电火灶,华火新能源电火灶电生明火家用单灶kw大功率替代煤气灶燃气灶1300°高温爆炒猛火灶 电火灶-180天只换不修,2480.0,3280.0,,华火,,https://item.jd.com/10216473779863.html,https://img13.360buyimg.com/n2/s480x480_jfs/t1/462515/28/3648/181397/6a389533F60c6b741/008332032092d812.jpg.avif,20,100,0,0,100.0,0.0,0.0,
10140886800148,jd,电火灶,华火电火灶单灶3000W电磁炉台嵌两用喷火电燃灶电焰灶家用猛火炒菜 黑色,3180.0,3210.0,华火厨电旗舰店,华火,,https://item.jd.com/10140886800148.html,https://img13.360buyimg.com/n2/s480x480_jfs/t1/357441/9/18020/140004/69290c6bFf52eae3e/2c50f495e37a71b5.jpg.avif,20,100,0,0,100.0,0.0,0.0,
10209902095484,jd,电火灶,华火电火灶纯电明火灶2026新款电燃灶电焰灶电磁炉升级等离子明火灶家用公寓猛火炒菜燃气灶煤气灶替代 钛空黑-熄火保护（智能显示）旗舰款 售后保障,2485.0,0.0,华火高端厨电旗舰店,华火,,https://item.jd.com/10209902095484.html,https://img14.360buyimg.com/n2/s480x480_jfs/t1/392613/2/1974/146508/697425d9Facc64e22/0083320320d413be.jpg.avif,20,100,0,0,100.0,0.0,0.0,
